"Small Bottom Face Disp"
"Time (sec)","Linear Displacement3 (mm)"
0,-37.9234505138248
0.00666666666666667,-38.1948186480623
0.0133333333333333,-38.4663114826992
0.02,-38.7372610165644
0.0266666666666667,-39.0069949335675
0.0333333333333333,-39.2748383755064
0.04,-39.5401157749951
0.0466666666666667,-39.8021527420889
0.0533333333333333,-40.0602779975266
0.06,-40.3138253449027
0.0666666666666667,-40.5621356735231
0.0733333333333333,-40.804558983204
0.08,-41.0404564218386
0.0866666666666667,-41.2692023261916
0.0933333333333333,-41.4901862560937
0.1,-41.7028150119894
0.106666666666667,-41.9065146256579
0.113333333333333,-42.100732313868
0.12,-42.28493838475
0.126666666666667,-42.4586280867706
0.133333333333333,-42.6213233903744
0.14,-42.7725746926156
0.146666666666667,-42.911962435428
0.153333333333333,-43.0390986285885
0.16,-43.1536282688888
0.166666666666667,-43.2552306475682
0.173333333333333,-43.343620538642
0.18,-43.4185492614046
0.186666666666667,-43.4798056110774
0.193333333333333,-43.5272166522995
0.2,-43.5606483709351
0.206666666666667,-43.5800061804676
0.213333333333333,-43.585235280081
0.22,-43.5763208623751
0.226666666666666,-43.5532881695228
0.233333333333333,-43.5162023975466
0.24,-43.4651684492654
0.246666666666666,-43.400330537326
0.253333333333333,-43.3218716395981
0.26,-43.230012810049
0.266666666666666,-43.1250123490378
0.273333333333333,-43.0071648377626
0.28,-42.8768000423543
0.286666666666666,-42.7342816938321
0.293333333333333,-42.5800061508156
0.3,-42.4144009525127
0.306666666666666,-42.237923270081
0.313333333333333,-42.0510582649695
0.32,-41.8543173633016
0.326666666666666,-41.6482364557401
0.333333333333333,-41.4333740325879
0.34,-41.2103092641127
0.346666666666666,-40.9796400362456
0.353333333333333,-40.7419809518823
0.36,-40.4979613080204
0.366666666666666,-40.2482230588842
0.373333333333333,-39.9934187750347
0.38,-39.734209608225
0.386666666666666,-39.4712632714528
0.393333333333333,-39.2052520432779
0.4,-38.9368508050237
0.406666666666666,-38.6667351189669
0.413333333333333,-38.3955793550516
0.419999999999999,-38.1240548730377
0.426666666666666,-37.8528282663341
0.433333333333333,-37.5825596730593
0.439999999999999,-37.3139011591472
0.446666666666666,-37.047495177562
0.453333333333333,-36.7839731069256
0.459999999999999,-36.5239538720988
0.466666666666666,-36.2680426484939
0.473333333333333,-36.0168296511562
0.479999999999999,-35.7708890089249
0.486666666666666,-35.5307777232923
0.493333333333333,-35.2970347109197
0.499999999999999,-35.0701799281574
0.506666666666666,-34.8507135753437
0.513333333333333,-34.6391153781497
0.519999999999999,-34.4358439427749
0.526666666666666,-34.2413361814052
0.533333333333333,-34.056006804011
0.54,-33.8802478722909
0.546666666666666,-33.7144284113675
0.553333333333333,-33.5588940746956
0.56,-33.4139668575753
0.566666666666666,-33.2799448546441
0.573333333333333,-33.1571020567751
0.58,-33.0456881829136
0.586666666666667,-32.9459285425464
0.593333333333333,-32.8580239247135
0.6,-32.7821505097323
0.606666666666667,-32.7184598001106
0.613333333333333,-32.6670785674711
0.62,-32.6281088126888
0.626666666666667,-32.6016277368526
0.633333333333334,-32.5876877211008
0.64,-32.5863163138335
0.646666666666667,-32.5975162242786
0.653333333333334,-32.6212653218701
0.66,-32.6575166413845
0.666666666666667,-32.7061983942722
0.673333333333334,-32.7672139871016
0.68,-32.8404420485103
0.686666666666667,-32.9257364665179
0.693333333333334,-33.022926438495
0.700000000000001,-33.1318165364987
0.706666666666667,-33.2521867910741
0.713333333333334,-33.3837927969711
0.720000000000001,-33.5263658445454
0.726666666666667,-33.6796130808796
0.733333333333334,-33.8432177048872
0.740000000000001,-34.0168392008378
0.746666666666668,-34.2001136148576
0.753333333333334,-34.3926538790239
0.760000000000001,-34.5940501876725
0.766666666666668,-34.8038704304748
0.773333333333334,-35.021660686719
0.780000000000001,-35.2469457850362
0.786666666666668,-35.4792299325594
0.793333333333335,-35.7179974171838
0.800000000000001,-35.9627133862104
0.806666666666668,-36.2128247042166
0.813333333333335,-36.4677608924908
0.820000000000001,-36.7269351518143
0.826666666666668,-36.9897454697695
0.833333333333335,-37.255575813102
0.840000000000002,-37.5237974049799
0.846666666666668,-37.7937700862744
0.853333333333335,-38.0648437592456
0.860000000000002,-38.3363599112605
0.866666666666668,-38.6076532154064
0.873333333333335,-38.8780532040994
0.880000000000002,-39.1468860110354
0.886666666666668,-39.4134761760946
0.893333333333335,-39.6771485071033
0.900000000000002,-39.9372299916809
0.906666666666669,-40.19305175177
0.913333333333335,-40.4439510328637
0.920000000000002,-40.6892732194194
0.926666666666669,-40.9283738674817
0.933333333333335,-41.1606207451426
0.940000000000002,-41.3853958711372
0.946666666666669,-41.6020975416249
0.953333333333336,-41.8101423350302
0.960000000000002,-42.0089670847207
0.966666666666669,-42.1980308092861
0.973333333333336,-42.3768165902448
0.980000000000002,-42.5448333871463
0.986666666666669,-42.7016177802605
0.993333333333336,-42.8467356313362
1,-42.9797836532816
1.00666666666667,-43.1003908800524
1.01333333333334,-43.2082200285368
1.02,-43.3029687447843
1.02666666666667,-43.3843707275444
1.03333333333334,-43.4521967227478
1.04,-43.5062553832749
1.04666666666667,-43.5463939891097
1.05333333333334,-43.5724990237642
1.06,-43.584496603674
1.06666666666667,-43.5823527581032
1.07333333333334,-43.5660735579554
1.08,-43.5357050927477
1.08666666666667,-43.4913332958842
1.09333333333333,-43.4330836192281
1.1,-43.3611205588408
1.10666666666667,-43.2756470346045
1.11333333333333,-43.1769036272772
1.12,-43.0651676773379
1.12666666666667,-42.9407522507551
1.13333333333333,-42.8040049775546
1.14,-42.6553067697614
1.14666666666667,-42.4950704259419
1.15333333333333,-42.3237391301755
1.16,-42.1417848538258
1.16666666666667,-41.9497066689626
1.17333333333333,-41.7480289827034
1.18,-41.5372997020865
1.18666666666667,-41.3180883393617
1.19333333333333,-41.0909840677802
1.2,-40.8565937380856
1.20666666666667,-40.6155398659462
1.21333333333333,-40.3684586005291
1.22,-40.1159976842988
1.22666666666667,-39.8588144139212
1.23333333333333,-39.5975736118845
1.24,-39.3329456180946
1.24666666666667,-39.0656043102889
1.25333333333333,-38.796225161627
1.26,-38.525483343271
1.26666666666667,-38.2540518791734
1.27333333333333,-37.9825998596427
1.28,-37.7117907195722
1.28666666666667,-37.4422805865005
1.29333333333333,-37.174716702929
1.3,-36.909735926567
1.30666666666667,-36.6479633114087
1.31333333333333,-36.3900107717841
1.32,-36.1364758307746
1.32666666666667,-35.8879404536475
1.33333333333333,-35.6449699662559
