"Big Lin Disp at CG"
"Time (sec)","Linear Displacement1 (mm)"
0,-60.3353553972006
0.00666666666666667,-60.3308932359075
0.0133333333333333,-60.3175144792245
0.02,-60.2952464294631
0.0266666666666667,-60.2641539857044
0.0333333333333333,-60.2243233918893
0.04,-60.1758358453499
0.0466666666666667,-60.118804288971
0.0533333333333333,-60.0534304984084
0.06,-59.9798752960897
0.0666666666666667,-59.8983154859816
0.0733333333333333,-59.8090078111139
0.08,-59.712192049681
0.0866666666666667,-59.608132783975
0.0933333333333333,-59.496984942201
0.1,-59.379118853873
0.106666666666667,-59.2548997980963
0.113333333333333,-59.1246584276101
0.12,-58.9887332526547
0.126666666666667,-58.8474437307318
0.133333333333333,-58.7012175665716
0.14,-58.5504417736974
0.146666666666667,-58.3953500463183
0.153333333333333,-58.2364392822322
0.16,-58.0742198857406
0.166666666666667,-57.9090363770685
0.173333333333333,-57.7413183595624
0.18,-57.5715300157549
0.186666666666667,-57.4000921416741
0.193333333333333,-57.227406748578
0.2,-57.0538805732977
0.206666666666667,-56.8799818868023
0.213333333333333,-56.7061864924601
0.22,-56.532899317316
0.226666666666666,-56.3604626648879
0.233333333333333,-56.1893875429609
0.24,-56.0200559738935
0.246666666666666,-55.8529233956051
0.253333333333333,-55.6883900034815
0.26,-55.5267182973605
0.266666666666666,-55.3683563850816
0.273333333333333,-55.2137285473457
0.28,-55.0632248452161
0.286666666666666,-54.9171705400791
0.293333333333333,-54.7758945567421
0.3,-54.639716847795
0.306666666666666,-54.5088260539567
0.313333333333333,-54.3835459159982
0.32,-54.2642350621004
0.326666666666666,-54.1511627740043
0.333333333333333,-54.0445975679664
0.34,-53.944796407672
0.346666666666666,-53.851956401502
0.353333333333333,-53.7662795233048
0.36,-53.6878635033519
0.366666666666666,-53.6169672393181
0.373333333333333,-53.5537540801929
0.38,-53.4983726284056
0.386666666666666,-53.4509082173837
0.393333333333333,-53.4114819671399
0.4,-53.3801871188898
0.406666666666666,-53.3570881759255
0.413333333333333,-53.342246995785
0.419999999999999,-53.3357001327687
0.426666666666666,-53.3374614097785
0.433333333333333,-53.3475271139066
0.439999999999999,-53.3658760246248
0.446666666666666,-53.3924854505015
0.453333333333333,-53.4273157832194
0.459999999999999,-53.470280552906
0.466666666666666,-53.5212975111616
0.473333333333333,-53.5802701746273
0.479999999999999,-53.6470672681184
0.486666666666666,-53.7215640806725
0.493333333333333,-53.803628105932
0.499999999999999,-53.8930310007792
0.506666666666666,-53.9895937314224
0.513333333333333,-54.0931214982741
0.519999999999999,-54.203400061898
0.526666666666666,-54.3201679746164
0.533333333333333,-54.4432074424033
0.54,-54.572252227268
0.546666666666666,-54.7069216614065
0.553333333333333,-54.8469883677939
0.56,-54.9920936141232
0.566666666666666,-55.1419766684982
0.573333333333333,-55.2962634160242
0.58,-55.4545058009989
0.586666666666667,-55.6164151436271
0.593333333333333,-55.7815723717127
0.6,-55.9496599193633
0.606666666666667,-56.1202148561703
0.613333333333333,-56.2927734983949
0.62,-56.4669161624904
0.626666666666667,-56.6422566671964
0.633333333333334,-56.8183538007307
0.64,-56.9947218355468
0.646666666666667,-57.1709031178698
0.653333333333334,-57.346606026904
0.66,-57.5212320877718
0.666666666666667,-57.6943217211825
0.673333333333334,-57.865410992759
0.68,-58.0340920133839
0.686666666666667,-58.1999010986936
0.693333333333334,-58.362417754615
0.700000000000001,-58.5211916489669
0.706666666666667,-58.6757493307044
0.713333333333334,-58.825623541286
0.720000000000001,-58.9704500145539
0.726666666666667,-59.1098378483793
0.733333333333334,-59.2433918524209
0.740000000000001,-59.3707129039198
0.746666666666668,-59.4914617647974
0.753333333333334,-59.605300648312
0.760000000000001,-59.7118725655558
0.766666666666668,-59.8108635302123
0.773333333333334,-59.9020340511712
0.780000000000001,-59.9850969035086
0.786666666666668,-60.0597899518247
0.793333333333335,-60.1259124883898
0.800000000000001,-60.1832604354665
0.806666666666668,-60.2316409078616
0.813333333333335,-60.2709077781664
0.820000000000001,-60.3009455232334
0.826666666666668,-60.321671333268
0.833333333333335,-60.3330174791725
0.840000000000002,-60.3349422120405
0.846666666666668,-60.3274332475058
0.853333333333335,-60.3105084819625
0.860000000000002,-60.2842150509938
0.866666666666668,-60.2486188190307
0.873333333333335,-60.2038325041676
0.880000000000002,-60.1499298819142
0.886666666666668,-60.0870977297159
0.893333333333335,-60.0155237113396
0.900000000000002,-59.9354134323443
0.906666666666669,-59.8469874408929
0.913333333333335,-59.7504991940979
