"Hole Angular Displacement"
"Time (sec)","Angular Displacement1 (deg)"
0,0.0807604896511095
0.00416666666666667,-2.81923951034889
0.00833333333333333,-5.71923951034889
0.0125,-8.61923951034889
0.0166666666666667,-11.5192395103489
0.0208333333333333,-14.4192395103489
0.025,-17.3192395103489
0.0291666666666667,-20.2192395103489
0.0333333333333333,-23.1192395103489
0.0375,-26.0192395103489
0.0416666666666667,-28.9192395103489
0.0458333333333333,-31.8192395103489
0.05,-34.7192395103489
0.0541666666666667,-37.6192395103489
0.0583333333333333,-40.5192395103489
0.0625,-43.4192395103489
0.0666666666666667,-46.3192395103489
0.0708333333333333,-49.2192395103489
0.075,-52.1192395103489
0.0791666666666667,-55.0192395103489
0.0833333333333333,-57.9192395103489
0.0875,-60.8192395103489
0.0916666666666667,-63.7192395103488
0.0958333333333333,-66.6192395103488
0.1,-69.5192395103489
0.104166666666667,-72.4192395103488
0.108333333333333,-75.3192395103489
0.1125,-78.2192395103488
0.116666666666667,-81.1192395103488
0.120833333333333,-84.0192395103488
0.125,-86.9192395103488
0.129166666666667,-89.8192395103488
0.133333333333333,-92.7192395103488
0.1375,-95.6192395103488
0.141666666666667,-98.5192395103488
0.145833333333333,-101.419239510349
0.15,-104.319239510349
0.154166666666667,-107.219239510349
0.158333333333333,-110.119239510349
0.1625,-113.019239510349
0.166666666666667,-115.919239510349
0.170833333333333,-118.819239510349
0.175,-121.719239510349
0.179166666666667,-124.619239510349
0.183333333333333,-127.519239510349
0.1875,-130.419239510349
0.191666666666667,-133.319239510349
0.195833333333334,-136.219239510349
0.2,-139.119239510349
0.204166666666667,-142.019239510349
0.208333333333334,-144.919239510349
0.2125,-147.819239510349
0.216666666666667,-150.719239510349
0.220833333333334,-153.619239510349
0.225,-156.519239510349
0.229166666666667,-159.419239510349
0.233333333333334,-162.319239510349
0.2375,-165.219239510349
0.241666666666667,-168.119239510349
0.245833333333334,-171.019239510349
0.25,-173.919239510349
0.254166666666667,-176.819239510349
0.258333333333334,-179.719239510349
0.2625,177.380760489651
0.266666666666667,174.480760489651
0.270833333333334,171.580760489651
0.275,168.680760489651
0.279166666666667,165.780760489651
0.283333333333334,162.880760489651
0.2875,159.980760489651
0.291666666666667,157.080760489651
0.295833333333334,154.180760489651
0.3,151.280760489651
0.304166666666667,148.380760489651
0.308333333333333,145.480760489651
0.3125,142.580760489651
0.316666666666667,139.680760489651
0.320833333333333,136.780760489651
0.325,133.880760489651
0.329166666666667,130.980760489651
0.333333333333333,128.080760489651
0.3375,125.180760489651
0.341666666666667,122.280760489651
0.345833333333333,119.380760489651
0.35,116.480760489651
0.354166666666667,113.580760489651
0.358333333333333,110.680760489651
0.3625,107.780760489651
0.366666666666667,104.880760489651
0.370833333333333,101.980760489651
0.375,99.080760489651
0.379166666666667,96.180760489651
0.383333333333333,93.280760489651
0.3875,90.380760489651
0.391666666666666,87.4807604896509
0.395833333333333,84.5807604896515
0.4,81.6807604896521
0.404166666666666,78.7807604896516
0.408333333333333,75.880760489651
0.4125,72.9807604896516
0.416666666666666,70.0807604896521
0.420833333333333,67.1807604896516
0.425,64.2807604896511
0.429166666666666,61.3807604896515
0.433333333333333,58.480760489652
0.4375,55.5807604896517
0.441666666666666,52.6807604896514
0.445833333333333,49.7807604896517
0.45,46.880760489652
0.454166666666666,43.9807604896518
0.458333333333333,41.0807604896515
0.4625,38.1807604896512
0.466666666666666,35.2807604896517
0.470833333333333,32.3807604896523
0.475,29.4807604896518
0.479166666666666,26.5807604896513
0.483333333333333,23.6807604896519
0.487499999999999,20.7807604896524
0.491666666666666,17.8807604896519
0.495833333333333,14.9807604896513
0.499999999999999,12.0807604896519
0.504166666666666,9.1807604896524
0.508333333333333,6.28076048965187
0.512499999999999,3.38076048965134
0.516666666666666,0.480760489651927
0.520833333333333,-2.4192395103481
0.524999999999999,-5.31923951034812
0.529166666666666,-8.21923951034814
0.533333333333333,-11.1192395103482
0.537499999999999,-14.0192395103482
0.541666666666666,-16.9192395103482
0.545833333333333,-19.8192395103482
0.549999999999999,-22.7192395103483
0.554166666666666,-25.6192395103483
0.558333333333333,-28.5192395103483
0.562499999999999,-31.4192395103483
0.566666666666666,-34.3192395103483
0.570833333333333,-37.2192395103484
0.574999999999999,-40.1192395103484
0.579166666666666,-43.0192395103484
0.583333333333332,-45.9192395103484
0.587499999999999,-48.8192395103485
0.591666666666666,-51.7192395103485
0.595833333333332,-54.6192395103479
0.599999999999999,-57.5192395103473
0.604166666666666,-60.4192395103479
0.608333333333332,-63.3192395103478
0.612499999999999,-66.2192395103477
0.616666666666666,-69.1192395103477
0.620833333333332,-72.0192395103476
0.624999999999999,-74.9192395103475
0.629166666666666,-77.8192395103474
0.633333333333332,-80.7192395103473
0.637499999999999,-83.6192395103479
0.641666666666666,-86.5192395103478
0.645833333333332,-89.4192395103477
0.649999999999999,-92.3192395103476
0.654166666666666,-95.2192395103475
0.658333333333332,-98.1192395103475
0.662499999999999,-101.019239510347
0.666666666666666,-103.919239510347
0.670833333333332,-106.819239510347
0.674999999999999,-109.719239510348
0.679166666666665,-112.619239510348
0.683333333333332,-115.519239510348
0.687499999999999,-118.419239510348
0.691666666666665,-121.319239510347
0.695833333333332,-124.219239510347
0.699999999999999,-127.119239510347
0.704166666666665,-130.019239510347
0.708333333333332,-132.919239510347
0.712499999999999,-135.819239510347
0.716666666666665,-138.719239510348
0.720833333333332,-141.619239510348
0.724999999999999,-144.519239510347
0.729166666666665,-147.419239510347
0.733333333333332,-150.319239510347
0.737499999999999,-153.219239510347
