"Hole Angular Displacement"
"Time (sec)","Angular Displacement1 (deg)"
4.21333333333338,15.2319999999821
4.22000000000004,12.4079999999821
4.22666666666671,9.58399999998201
4.23333333333338,6.75999999998194
4.24000000000004,3.93599999998187
4.24666666666671,1.1119999999818
4.25333333333338,-1.71200000001826
4.26000000000004,-4.53600000001833
4.26666666666671,-7.3600000000184
4.27333333333338,-10.1840000000185
4.28000000000004,-13.0080000000185
4.28666666666671,-15.8320000000186
4.29333333333338,-18.6560000000187
4.30000000000005,-21.4800000000187
4.30666666666671,-24.3040000000188
4.31333333333338,-27.1280000000189
4.32000000000005,-29.952000000019
4.32666666666671,-32.776000000019
4.33333333333338,-35.6000000000189
4.34000000000005,-38.4240000000196
4.34666666666671,-41.2480000000194
4.35333333333338,-44.0720000000193
4.36000000000005,-46.8960000000192
4.36666666666671,-49.7200000000198
4.37333333333338,-52.5440000000197
4.38000000000005,-55.3680000000196
4.38666666666671,-58.1920000000194
4.39333333333338,-61.0160000000201
4.40000000000005,-63.84000000002
4.40666666666671,-66.6640000000198
4.41333333333338,-69.4880000000197
4.42000000000005,-72.3120000000196
4.42666666666671,-75.1360000000202
4.43333333333338,-77.9600000000209
4.44000000000005,-80.7840000000204
4.44666666666672,-83.6080000000207
4.45333333333338,-86.4320000000209
4.46000000000005,-89.2560000000204
4.46666666666672,-92.0800000000206
4.47333333333338,-94.9040000000209
4.48000000000005,-97.7280000000212
4.48666666666672,-100.552000000021
4.49333333333338,-103.376000000021
4.50000000000005,-106.200000000021
4.50666666666672,-109.024000000021
4.51333333333338,-111.848000000021
4.52000000000005,-114.672000000021
4.52666666666672,-117.496000000021
4.53333333333338,-120.320000000022
4.54000000000005,-123.144000000021
4.54666666666672,-125.968000000021
4.55333333333338,-128.792000000022
4.56000000000005,-131.616000000022
4.56666666666672,-134.440000000021
4.57333333333338,-137.264000000022
4.58000000000005,-140.088000000022
4.58666666666672,-142.912000000022
4.59333333333339,-145.736000000022
4.60000000000005,-148.560000000022
4.60666666666672,-151.384000000022
4.61333333333339,-154.208000000023
4.62000000000005,-157.032000000022
4.62666666666672,-159.856000000022
4.63333333333339,-162.680000000023
4.64000000000005,-165.504000000023
4.64666666666672,-168.328000000022
4.65333333333339,-171.152000000022
4.66000000000005,-173.976000000022
4.66666666666672,-176.800000000022
4.67333333333339,-179.624000000022
4.68000000000005,177.551999999978
4.68666666666672,174.727999999977
4.69333333333339,171.903999999977
4.70000000000005,169.079999999977
4.70666666666672,166.255999999977
4.71333333333339,163.431999999977
4.72000000000005,160.607999999977
4.72666666666672,157.783999999977
4.73333333333339,154.959999999977
4.74000000000006,152.135999999976
4.74666666666672,149.311999999977
4.75333333333339,146.487999999977
4.76000000000006,143.663999999976
4.76666666666672,140.839999999976
4.77333333333339,138.015999999977
4.78000000000006,135.191999999976
4.78666666666672,132.367999999976
4.79333333333339,129.543999999976
4.80000000000006,126.719999999976
