"Big Lin Disp at CG"
"Time (sec)","Linear Displacement1 (mm)"
0,-60.3353517477021
0.00416666666666667,-60.3309090916106
0.00833333333333333,-60.3170701719049
0.0125,-60.2938754321799
0.0166666666666667,-60.2613926181459
0.0208333333333333,-60.2197165194749
0.025,-60.1689686093641
0.0291666666666667,-60.1092965838487
0.0333333333333333,-60.0408738035397
0.0375,-59.9638986409965
0.0416666666666667,-59.8785937374802
0.0458333333333333,-59.7852051733358
0.05,-59.6840015567188
0.0541666666666667,-59.5752730358161
0.0583333333333333,-59.4593302401058
0.0625,-59.3365031565519
0.0666666666666667,-59.2071399469329
0.0708333333333333,-59.0716057127644
0.075,-58.9302812144791
0.0791666666666667,-58.7835615516837
0.0833333333333333,-58.6318548114116
0.0875,-58.4755806913385
0.0916666666666667,-58.3151691049158
0.0958333333333333,-58.1510587753197
0.1,-57.9836958249903
0.104166666666667,-57.8135323673723
0.108333333333333,-57.6410251072477
0.1125,-57.4666339557841
0.116666666666667,-57.290820666113
0.120833333333333,-57.1140474949022
0.125,-56.9367758949938
0.129166666666667,-56.7594652437671
0.133333333333333,-56.5825716114309
0.1375,-56.4065465729868
0.141666666666667,-56.231836067117
0.145833333333333,-56.0588793047543
0.15,-55.8881077295927
0.154166666666667,-55.7199440322935
0.158333333333333,-55.5548012196502
0.1625,-55.39308173949
0.166666666666667,-55.2351766616249
0.170833333333333,-55.0814649147187
0.175,-54.932312578518
0.179166666666667,-54.7880722305053
0.183333333333333,-54.6490823456739
0.1875,-54.5156667478089
0.191666666666667,-54.3881341103711
0.195833333333334,-54.2667775048447
0.2,-54.1518739942085
0.204166666666667,-54.0436842690351
0.208333333333334,-53.9424523236095
0.2125,-53.8484051693887
0.216666666666667,-53.761752583097
0.220833333333334,-53.682686886764
0.225,-53.6113827570663
0.229166666666667,-53.5479970614246
0.233333333333334,-53.4926687184328
0.2375,-53.4455185803575
0.241666666666667,-53.4066493356307
0.245833333333334,-53.3761454294805
0.25,-53.3540730010779
0.254166666666667,-53.3404798358442
0.258333333333334,-53.3353953318356
0.2625,-53.3388304794246
0.266666666666667,-53.350777853728
0.270833333333334,-53.3712116197733
0.275,-53.4000875502358
0.279166666666667,-53.4373430564706
0.283333333333334,-53.4828972333948
0.2875,-53.536650919308
0.291666666666667,-53.5984867719451
0.295833333333334,-53.6682693623334
0.3,-53.7458452882666
0.304166666666667,-53.8310433094304
0.308333333333333,-53.9236745064103
0.3125,-54.0235324659729
0.316666666666667,-54.1303934951508
0.320833333333333,-54.2440168667529
0.325,-54.3641450989871
0.329166666666667,-54.4905042719007
0.333333333333333,-54.6228043833262
0.3375,-54.7607397469568
0.341666666666667,-54.9039894350743
0.345833333333333,-55.0522177682996
0.35,-55.2050748545521
0.354166666666667,-55.3621971791654
0.358333333333333,-55.5232082478364
0.3625,-55.6877192837721
0.366666666666667,-55.8553299800466
0.370833333333333,-56.0256293077993
0.375,-56.1981963804909
0.379166666666667,-56.3726013739922
0.383333333333333,-56.5484065018202
0.3875,-56.7251670443517
0.391666666666666,-56.9024324303571
0.395833333333333,-57.0797473686924
0.4,-57.2566530274888
0.404166666666666,-57.4326882576816
0.408333333333333,-57.6073908572299
0.4125,-57.7802988719113
0.416666666666666,-57.9509519281177
0.420833333333333,-58.1188925926592
0.425,-58.2836677541835
0.429166666666666,-58.4448300204634
0.433333333333333,-58.6019391254835
0.4375,-58.7545633399849
0.441666666666666,-58.9022808788943
0.445833333333333,-59.0446812988917
0.45,-59.1813668792383
0.454166666666666,-59.3119539789155
0.458333333333333,-59.4360743631075
0.4625,-59.5533764920939
0.466666666666666,-59.6635267657106
0.470833333333333,-59.7662107166793
0.475,-59.8611341463034
0.479166666666666,-59.9480241962779
0.483333333333333,-60.026630350652
0.487499999999999,-60.0967253623314
0.491666666666666,-60.1581060988893
0.495833333333333,-60.2105943028833
0.499999999999999,-60.2540372623373
0.504166666666666,-60.2883083875444
0.508333333333333,-60.3133076908709
0.512499999999999,-60.3289621667918
0.516666666666666,-60.3352260699589
0.520833333333333,-60.33208108969
0.524999999999999,-60.3195364198666
0.529166666666666,-60.2976287238341
0.533333333333333,-60.2664219945083
0.537499999999999,-60.2260073105007
0.541666666666666,-60.1765024896754
0.545833333333333,-60.1180516421461
0.549999999999999,-60.0508246252921
0.554166666666666,-59.9750164039355
0.558333333333333,-59.8908463193536
0.562499999999999,-59.7985572713031
0.566666666666666,-59.6984148177129
0.570833333333333,-59.5907061971363
0.574999999999999,-59.4757392794564
0.579166666666666,-59.3538414506913
0.583333333333332,-59.2253584380653
0.587499999999999,-59.0906530817664
0.591666666666666,-58.9501040600341
0.595833333333332,-58.8041045743747
0.599999999999999,-58.6530610018152
0.604166666666666,-58.497391521157
0.608333333333332,-58.337524720193
0.612499999999999,-58.1738981907916
0.616666666666666,-58.006957118648
0.620833333333332,-57.8371528743353
0.624999999999999,-57.6649416120816
0.629166666666666,-57.4907828824351
0.633333333333332,-57.3151382646786
0.637499999999999,-57.1384700245042
0.641666666666666,-56.9612398020815
0.645833333333332,-56.7839073352308
0.649999999999999,-56.6069292219761
0.654166666666666,-56.4307577262796
0.658333333333332,-56.2558396302818
0.662499999999999,-56.082615135874
0.666666666666666,-55.9115168179282
0.670833333333332,-55.7429686310111
0.674999999999999,-55.5773849709117
0.679166666666665,-55.4151697918257
0.683333333333332,-55.2567157795743
0.687499999999999,-55.1024035807815
0.691666666666665,-54.9526010875173
0.695833333333332,-54.8076627765126
0.699999999999999,-54.6679291016976
0.704166666666665,-54.5337259384848
