"Small Bottom Face Disp"
"Time (sec)","Linear Displacement3 (mm)"
2.264,-41.9383266925132
2.268,-41.7390401947629
2.272,-41.5309803270085
2.276,-41.3146934685406
2.28,-41.0907445147957
2.284,-40.8597150296346
2.288,-40.6222013710911
2.292,-40.3788127998196
2.296,-40.1301695793665
2.3,-39.8769010772157
2.304,-39.6196438753124
2.308,-39.3590398984633
2.312,-39.0957345686414
2.316,-38.8303749927955
2.32,-38.5636081912823
2.324,-38.2960793735135
2.328,-38.0284302668326
2.332,-37.7612975040373
2.336,-37.4953110743168
2.34,-37.2310928417243
2.344,-36.9692551346232
2.348,-36.710399408869
2.352,-36.4551149868071
2.356,-36.2039778734892
2.36,-35.9575496508568
2.364,-35.7163764499957
2.368,-35.4809880009596
2.372,-35.2518967590784
2.376,-35.029597106131
2.38,-34.8145646242668
2.384,-34.6072554401081
2.388,-34.4081056360744
2.392,-34.2175307256208
2.396,-34.0359251887978
2.4,-33.8636620643061
2.404,-33.7010925940485
2.408,-33.5485459160609
2.412,-33.406328801646
2.416,-33.2747254325274
2.42,-33.153997213889
2.424,-33.0443826192647
2.428,-32.9460970633896
2.432,-32.8593327993178
2.436,-32.784258836346
2.44,-32.7210208755551
2.444,-32.6697412600908
2.448,-32.6305189376431
2.452,-32.6034294329479
2.456,-32.5885248285248
2.46,-32.5858337522693
2.464,-32.5953613709376
2.468,-32.6170893889944
2.472,-32.6509760527259
2.476,-32.6969561599595
2.48,-32.7549410761613
2.484,-32.8248187581107
2.488,-32.9064537867612
2.492,-32.999687411295
2.496,-33.1043376067552
2.5,-33.2201991479864
2.504,-33.3470437029433
2.508,-33.4846199487095
2.512,-33.6326537138234
2.516,-33.7908481507226
2.52,-33.9588839422793
2.524,-34.1364195465276
2.528,-34.323091483748
2.532,-34.518514670096
2.536,-34.7222828019255
2.54,-34.9339687948643
2.544,-35.1531252815503
2.548,-35.3792851717332
2.552,-35.6119622781784
2.556,-35.8506520114961
2.56,-36.0948321466394
2.564,-36.3439636633941
2.568,-36.5974916627028
2.572,-36.8548463601502
2.576,-37.1154441573718
2.58,-37.378688791552
2.584,-37.6439725625515
2.588,-37.91067763655
2.592,-38.1781774244253
2.596,-38.4458380324061
2.6,-38.7130197818578
2.604,-38.9790787943809
2.608,-39.2433686377348
2.612,-39.5052420274535
2.616,-39.7640525783984
