"Small Bottom Face Disp"
"Time (sec)","Linear Displacement3 (mm)"
0,-37.9156983878676
0.00416666666666667,-38.1943609039451
0.00833333333333333,-38.4731560763702
0.0125,-38.7513604541323
0.0166666666666667,-39.0282458372402
0.0208333333333333,-39.3030813039778
0.025,-39.575135308282
0.0291666666666667,-39.8436778394526
0.0333333333333333,-40.1079826356007
0.0375,-40.3673294414928
0.0416666666666667,-40.6210063007713
0.0458333333333333,-40.8683118719286
0.05,-41.1085577568912
0.0541666666666667,-41.3410708306425
0.0583333333333333,-41.5651955599696
0.0625,-41.7802962991875
0.0666666666666667,-41.9857595505447
0.0708333333333333,-42.1809961769833
0.075,-42.3654435549815
0.0791666666666667,-42.5385676553746
0.0833333333333333,-42.6998650403058
0.0875,-42.8488647648202
0.0916666666666667,-42.9851301720573
0.0958333333333333,-43.1082605715386
0.1,-43.2178927906614
0.104166666666667,-43.313702590206
0.108333333333333,-43.3954059354277
0.1125,-43.4627601151371
0.116666666666667,-43.5155647020533
0.120833333333333,-43.5536623486579
0.125,-43.5769394137494
0.129166666666667,-43.5853264159174
0.133333333333333,-43.578798311203
0.1375,-43.5573745932079
0.141666666666667,-43.5211192152183
0.145833333333333,-43.4701403345294
0.15,-43.4045898808021
0.154166666666667,-43.324662950892
0.158333333333333,-43.2305970338591
0.1625,-43.1226710708262
0.166666666666667,-43.0012043553384
0.170833333333333,-42.8665552808242
0.175,-42.7191199426478
0.179166666666667,-42.5593306030813
0.183333333333333,-42.3876540282979
0.1875,-42.2045897071909
0.191666666666667,-42.0106679624525
0.195833333333334,-41.8064479648913
0.2,-41.5925156624269
0.204166666666667,-41.3694816355698
0.208333333333334,-41.1379788914638
0.2125,-40.8986606087467
0.216666666666667,-40.6521978455582
0.220833333333334,-40.3992772229946
0.225,-40.1405985961873
0.229166666666667,-39.8768727249493
0.233333333333334,-39.6088189556118
0.2375,-39.3371629252512
0.241666666666667,-39.0626342990002
0.245833333333334,-38.7859645505402
0.25,-38.5078847952075
0.254166666666667,-38.2291236844033
0.258333333333334,-37.9504053691999
0.2625,-37.672447540188
0.266666666666667,-37.3959595497193
0.270833333333334,-37.1216406217779
0.275,-36.8501781537802
0.279166666666667,-36.5822461136533
0.283333333333334,-36.3185035346041
0.2875,-36.0595931090613
0.291666666666667,-35.8061398823728
0.295833333333334,-35.558750045972
0.3,-35.3180098289044
0.304166666666667,-35.0844844858365
0.308333333333333,-34.8587173789566
0.3125,-34.6412291505367
0.316666666666667,-34.4325169823503
0.320833333333333,-34.2330539376471
0.325,-34.0432883809714
0.329166666666667,-33.8636434707741
0.333333333333333,-33.6945167195189
0.3375,-33.5362796158144
0.341666666666667,-33.3892773030158
0.345833333333333,-33.253828308733
0.35,-33.13022431975
0.354166666666667,-33.0187299970054
0.358333333333333,-32.9195828254949
0.3625,-32.8329929942323
0.366666666666667,-32.759143301747
0.370833333333333,-32.6981890829804
0.375,-32.650258153891
0.379166666666667,-32.6154507705527
0.383333333333333,-32.5938396000573
0.3875,-32.585469701073
0.391666666666666,-32.5903585124902
0.395833333333333,-32.6084958491715
0.4,-32.6398439044237
0.404166666666666,-32.6843372594167
0.408333333333333,-32.7418829003717
0.4125,-32.8123602449396
0.416666666666666,-32.8956211797635
0.420833333333333,-32.9914901117776
